DATE|IMSI|DOMAIN|WEIGHTING
FEBRUARY 2016|123456700000227|barnesandnoble.com|87
FEBRUARY 2016|123456700000227|citibank.com|61
FEBRUARY 2016|123456700000227|golf.skysports.com|80
FEBRUARY 2016|123456700000227|youtube.com|41
FEBRUARY 2016|123456700000228|easyodds.com|18
FEBRUARY 2016|123456700000228|facebook.com|69
FEBRUARY 2016|123456700000228|news.bbc.com|61
FEBRUARY 2016|123456700000228|golf.skysports.com|31
FEBRUARY 2016|123456700000228|facebook.com|46
FEBRUARY 2016|123456700000229|easyodds.com|32
FEBRUARY 2016|123456700000229|youtube.com|19
FEBRUARY 2016|123456700000229|twitter.com|83
FEBRUARY 2016|123456700000229|citibank.com|98
FEBRUARY 2016|123456700000229|twitter.com|15
FEBRUARY 2016|123456700000230|golf.skysports.com|0
FEBRUARY 2016|123456700000230|golf.skysports.com|63
FEBRUARY 2016|123456700000230|time.com|54
FEBRUARY 2016|123456700000230|youtube.com|64
FEBRUARY 2016|123456700000230|facebook.com|1
FEBRUARY 2016|123456700000231|newyorktimes.com|16
FEBRUARY 2016|123456700000231|youtube.com|49
FEBRUARY 2016|123456700000231|youtube.com|94
FEBRUARY 2016|123456700000231|facebook.com|0
FEBRUARY 2016|123456700000231|sport.cnn.com|55
FEBRUARY 2016|123456700000232|sport.cnn.com|13
FEBRUARY 2016|123456700000232|twitter.com|16
FEBRUARY 2016|123456700000232|barnesandnoble.com|25
FEBRUARY 2016|123456700000232|newscientist.com|24
FEBRUARY 2016|123456700000232|citibank.com|96
FEBRUARY 2016|123456700000233|golf.skysports.com|100
FEBRUARY 2016|123456700000233|citibank.com|45
FEBRUARY 2016|123456700000233|easyodds.com|57
FEBRUARY 2016|123456700000233|twitter.com|51
FEBRUARY 2016|123456700000233|barnesandnoble.com|97
FEBRUARY 2016|123456700000234|newyorktimes.com|85
FEBRUARY 2016|123456700000234|youtube.com|78
FEBRUARY 2016|123456700000234|newscientist.com|78
FEBRUARY 2016|123456700000234|youtube.com|54
FEBRUARY 2016|123456700000234|citibank.com|93
FEBRUARY 2016|123456700000235|easyodds.com|97
FEBRUARY 2016|123456700000235|sport.cnn.com|19
FEBRUARY 2016|123456700000235|facebook.com|50
FEBRUARY 2016|123456700000235|golf.skysports.com|62
FEBRUARY 2016|123456700000235|citibank.com|86
FEBRUARY 2016|123456700000236|sport.cnn.com|56
FEBRUARY 2016|123456700000236|citibank.com|74
FEBRUARY 2016|123456700000236|golf.skysports.com|85
FEBRUARY 2016|123456700000236|youtube.com|80
FEBRUARY 2016|123456700000236|newscientist.com|16
FEBRUARY 2016|123456700000237|news.bbc.com|7
FEBRUARY 2016|123456700000237|barnesandnoble.com|45
FEBRUARY 2016|123456700000237|golf.skysports.com|45
FEBRUARY 2016|123456700000237|easyodds.com|78
FEBRUARY 2016|123456700000237|barnesandnoble.com|55
FEBRUARY 2016|123456700000238|sport.cnn.com|60
FEBRUARY 2016|123456700000238|newyorktimes.com|8
FEBRUARY 2016|123456700000238|twitter.com|46
FEBRUARY 2016|123456700000238|easyodds.com|18
FEBRUARY 2016|123456700000238|citibank.com|23
FEBRUARY 2016|123456700000239|golf.skysports.com|56
FEBRUARY 2016|123456700000239|twitter.com|32
FEBRUARY 2016|123456700000239|citibank.com|5
FEBRUARY 2016|123456700000239|time.com|93
FEBRUARY 2016|123456700000239|citibank.com|9
FEBRUARY 2016|123456700000240|sport.cnn.com|16
FEBRUARY 2016|123456700000240|golf.skysports.com|74
FEBRUARY 2016|123456700000240|news.bbc.com|46
FEBRUARY 2016|123456700000240|newyorktimes.com|65
FEBRUARY 2016|123456700000240|easyodds.com|31
FEBRUARY 2016|123456700000241|youtube.com|95
FEBRUARY 2016|123456700000241|twitter.com|100
FEBRUARY 2016|123456700000241|easyodds.com|34
FEBRUARY 2016|123456700000241|citibank.com|55
FEBRUARY 2016|123456700000241|easyodds.com|44
FEBRUARY 2016|123456700000242|newscientist.com|57
FEBRUARY 2016|123456700000242|youtube.com|95
FEBRUARY 2016|123456700000242|newscientist.com|33
FEBRUARY 2016|123456700000242|newscientist.com|57
FEBRUARY 2016|123456700000242|time.com|41
FEBRUARY 2016|123456700000243|easyodds.com|56
FEBRUARY 2016|123456700000243|newyorktimes.com|57
FEBRUARY 2016|123456700000243|time.com|91
FEBRUARY 2016|123456700000243|barnesandnoble.com|88
FEBRUARY 2016|123456700000243|golf.skysports.com|20
FEBRUARY 2016|123456700000244|facebook.com|88
FEBRUARY 2016|123456700000244|easyodds.com|100
FEBRUARY 2016|123456700000244|news.bbc.com|20
FEBRUARY 2016|123456700000244|twitter.com|63
FEBRUARY 2016|123456700000244|newscientist.com|98
FEBRUARY 2016|123456700000245|newscientist.com|10
FEBRUARY 2016|123456700000245|sport.cnn.com|64
FEBRUARY 2016|123456700000245|news.bbc.com|40
FEBRUARY 2016|123456700000245|youtube.com|29
FEBRUARY 2016|123456700000245|youtube.com|95
FEBRUARY 2016|123456700000246|easyodds.com|59
FEBRUARY 2016|123456700000246|newyorktimes.com|28
FEBRUARY 2016|123456700000246|facebook.com|26
FEBRUARY 2016|123456700000246|citibank.com|29
FEBRUARY 2016|123456700000246|newscientist.com|53
FEBRUARY 2016|123456700000247|newscientist.com|82
FEBRUARY 2016|123456700000247|easyodds.com|39
FEBRUARY 2016|123456700000247|sport.cnn.com|10
FEBRUARY 2016|123456700000247|barnesandnoble.com|20
FEBRUARY 2016|123456700000247|time.com|11
FEBRUARY 2016|123456700000248|twitter.com|28
FEBRUARY 2016|123456700000248|golf.skysports.com|56
FEBRUARY 2016|123456700000248|barnesandnoble.com|83
FEBRUARY 2016|123456700000248|facebook.com|84
FEBRUARY 2016|123456700000248|citibank.com|7
FEBRUARY 2016|123456700000249|newscientist.com|2
FEBRUARY 2016|123456700000249|sport.cnn.com|83
FEBRUARY 2016|123456700000249|easyodds.com|5
FEBRUARY 2016|123456700000249|twitter.com|68
FEBRUARY 2016|123456700000249|youtube.com|8
FEBRUARY 2016|123456700000250|sport.cnn.com|92
FEBRUARY 2016|123456700000250|newyorktimes.com|16
FEBRUARY 2016|123456700000250|twitter.com|3
FEBRUARY 2016|123456700000250|facebook.com|0
FEBRUARY 2016|123456700000250|twitter.com|87
FEBRUARY 2016|123456700000251|facebook.com|30
FEBRUARY 2016|123456700000251|time.com|75
FEBRUARY 2016|123456700000251|facebook.com|62
FEBRUARY 2016|123456700000251|easyodds.com|65
FEBRUARY 2016|123456700000251|sport.cnn.com|2
FEBRUARY 2016|123456700000252|barnesandnoble.com|35
FEBRUARY 2016|123456700000252|facebook.com|68
FEBRUARY 2016|123456700000252|citibank.com|65
FEBRUARY 2016|123456700000252|citibank.com|59
FEBRUARY 2016|123456700000252|newyorktimes.com|82
FEBRUARY 2016|123456700000253|sport.cnn.com|26
FEBRUARY 2016|123456700000253|citibank.com|87
FEBRUARY 2016|123456700000253|facebook.com|85
FEBRUARY 2016|123456700000253|time.com|44
FEBRUARY 2016|123456700000253|newscientist.com|88
FEBRUARY 2016|123456700000254|sport.cnn.com|78
FEBRUARY 2016|123456700000254|news.bbc.com|33
FEBRUARY 2016|123456700000254|newscientist.com|11
FEBRUARY 2016|123456700000254|twitter.com|71
FEBRUARY 2016|123456700000254|news.bbc.com|97
FEBRUARY 2016|123456700000255|citibank.com|12
FEBRUARY 2016|123456700000255|youtube.com|68
FEBRUARY 2016|123456700000255|time.com|35
FEBRUARY 2016|123456700000255|newyorktimes.com|71
FEBRUARY 2016|123456700000255|twitter.com|75
FEBRUARY 2016|123456700000256|facebook.com|0
FEBRUARY 2016|123456700000256|easyodds.com|39
FEBRUARY 2016|123456700000256|newyorktimes.com|48
FEBRUARY 2016|123456700000256|newscientist.com|21
FEBRUARY 2016|123456700000256|newscientist.com|38
FEBRUARY 2016|123456700000257|easyodds.com|67
FEBRUARY 2016|123456700000257|barnesandnoble.com|8
FEBRUARY 2016|123456700000257|facebook.com|16
FEBRUARY 2016|123456700000257|newyorktimes.com|0
FEBRUARY 2016|123456700000257|facebook.com|36
FEBRUARY 2016|123456700000258|youtube.com|44
FEBRUARY 2016|123456700000258|news.bbc.com|57
FEBRUARY 2016|123456700000258|news.bbc.com|31
FEBRUARY 2016|123456700000258|twitter.com|46
FEBRUARY 2016|123456700000258|youtube.com|4
FEBRUARY 2016|123456700000259|youtube.com|46
FEBRUARY 2016|123456700000259|youtube.com|96
FEBRUARY 2016|123456700000259|news.bbc.com|38
FEBRUARY 2016|123456700000259|twitter.com|80
FEBRUARY 2016|123456700000259|youtube.com|5
FEBRUARY 2016|123456700000260|twitter.com|24
FEBRUARY 2016|123456700000260|citibank.com|42
FEBRUARY 2016|123456700000260|citibank.com|11
FEBRUARY 2016|123456700000260|facebook.com|13
FEBRUARY 2016|123456700000260|newyorktimes.com|49
FEBRUARY 2016|123456700000261|easyodds.com|27
FEBRUARY 2016|123456700000261|news.bbc.com|59
FEBRUARY 2016|123456700000261|newscientist.com|45
FEBRUARY 2016|123456700000261|facebook.com|70
FEBRUARY 2016|123456700000261|newscientist.com|25
FEBRUARY 2016|123456700000262|time.com|84
FEBRUARY 2016|123456700000262|golf.skysports.com|83
FEBRUARY 2016|123456700000262|newscientist.com|29
FEBRUARY 2016|123456700000262|youtube.com|76
FEBRUARY 2016|123456700000262|golf.skysports.com|80
FEBRUARY 2016|123456700000263|youtube.com|92
FEBRUARY 2016|123456700000263|golf.skysports.com|94
FEBRUARY 2016|123456700000263|easyodds.com|78
FEBRUARY 2016|123456700000263|newscientist.com|2
FEBRUARY 2016|123456700000263|twitter.com|91
FEBRUARY 2016|123456700000264|news.bbc.com|84
FEBRUARY 2016|123456700000264|youtube.com|28
FEBRUARY 2016|123456700000264|golf.skysports.com|65
FEBRUARY 2016|123456700000264|easyodds.com|72
FEBRUARY 2016|123456700000264|facebook.com|64
FEBRUARY 2016|123456700000265|youtube.com|70
FEBRUARY 2016|123456700000265|easyodds.com|100
FEBRUARY 2016|123456700000265|newyorktimes.com|14
FEBRUARY 2016|123456700000265|facebook.com|50
FEBRUARY 2016|123456700000265|golf.skysports.com|8
FEBRUARY 2016|123456700000266|time.com|15
FEBRUARY 2016|123456700000266|newscientist.com|43
FEBRUARY 2016|123456700000266|news.bbc.com|96
FEBRUARY 2016|123456700000266|news.bbc.com|93
FEBRUARY 2016|123456700000266|facebook.com|56
FEBRUARY 2016|123456700000267|golf.skysports.com|39
FEBRUARY 2016|123456700000267|time.com|19
FEBRUARY 2016|123456700000267|time.com|47
FEBRUARY 2016|123456700000267|newscientist.com|74
FEBRUARY 2016|123456700000267|twitter.com|33
FEBRUARY 2016|123456700000268|time.com|91
FEBRUARY 2016|123456700000268|easyodds.com|43
FEBRUARY 2016|123456700000268|golf.skysports.com|40
FEBRUARY 2016|123456700000268|easyodds.com|72
FEBRUARY 2016|123456700000268|twitter.com|12
FEBRUARY 2016|123456700000269|citibank.com|3
FEBRUARY 2016|123456700000269|newyorktimes.com|79
FEBRUARY 2016|123456700000269|easyodds.com|31
FEBRUARY 2016|123456700000269|citibank.com|58
FEBRUARY 2016|123456700000269|golf.skysports.com|56
FEBRUARY 2016|123456700000270|twitter.com|23
FEBRUARY 2016|123456700000270|time.com|72
FEBRUARY 2016|123456700000270|facebook.com|46
FEBRUARY 2016|123456700000270|facebook.com|14
FEBRUARY 2016|123456700000270|news.bbc.com|33
FEBRUARY 2016|123456700000271|twitter.com|34
FEBRUARY 2016|123456700000271|citibank.com|35
FEBRUARY 2016|123456700000271|time.com|5
FEBRUARY 2016|123456700000271|golf.skysports.com|38
FEBRUARY 2016|123456700000271|newyorktimes.com|69
FEBRUARY 2016|123456700000272|time.com|62
FEBRUARY 2016|123456700000272|easyodds.com|67
FEBRUARY 2016|123456700000272|easyodds.com|0
FEBRUARY 2016|123456700000272|sport.cnn.com|71
FEBRUARY 2016|123456700000272|time.com|91
FEBRUARY 2016|123456700000273|newscientist.com|87
FEBRUARY 2016|123456700000273|newyorktimes.com|27
FEBRUARY 2016|123456700000273|youtube.com|96
FEBRUARY 2016|123456700000273|facebook.com|47
FEBRUARY 2016|123456700000273|sport.cnn.com|29
FEBRUARY 2016|123456700000274|time.com|51
FEBRUARY 2016|123456700000274|news.bbc.com|86
FEBRUARY 2016|123456700000274|barnesandnoble.com|84
FEBRUARY 2016|123456700000274|newscientist.com|47
FEBRUARY 2016|123456700000274|newyorktimes.com|23
FEBRUARY 2016|123456700000275|newscientist.com|74
FEBRUARY 2016|123456700000275|citibank.com|47
FEBRUARY 2016|123456700000275|youtube.com|10
FEBRUARY 2016|123456700000275|newscientist.com|52
FEBRUARY 2016|123456700000275|newyorktimes.com|67
FEBRUARY 2016|123456700000276|easyodds.com|5
FEBRUARY 2016|123456700000276|youtube.com|23
FEBRUARY 2016|123456700000276|golf.skysports.com|15
FEBRUARY 2016|123456700000276|youtube.com|18
FEBRUARY 2016|123456700000276|golf.skysports.com|55
FEBRUARY 2016|123456700000277|facebook.com|58
FEBRUARY 2016|123456700000277|twitter.com|47
FEBRUARY 2016|123456700000277|newyorktimes.com|41
FEBRUARY 2016|123456700000277|youtube.com|50
FEBRUARY 2016|123456700000277|citibank.com|50
FEBRUARY 2016|123456700000278|easyodds.com|45
FEBRUARY 2016|123456700000278|youtube.com|66
FEBRUARY 2016|123456700000278|newyorktimes.com|95
FEBRUARY 2016|123456700000278|easyodds.com|60
FEBRUARY 2016|123456700000278|newyorktimes.com|34
FEBRUARY 2016|123456700000279|newyorktimes.com|23
FEBRUARY 2016|123456700000279|newyorktimes.com|36
FEBRUARY 2016|123456700000279|barnesandnoble.com|34
FEBRUARY 2016|123456700000279|easyodds.com|53
FEBRUARY 2016|123456700000279|twitter.com|13
FEBRUARY 2016|123456700000280|newscientist.com|66
FEBRUARY 2016|123456700000280|facebook.com|89
FEBRUARY 2016|123456700000280|facebook.com|73
FEBRUARY 2016|123456700000280|time.com|59
FEBRUARY 2016|123456700000280|newyorktimes.com|33
FEBRUARY 2016|123456700000281|youtube.com|90
FEBRUARY 2016|123456700000281|golf.skysports.com|28
FEBRUARY 2016|123456700000281|news.bbc.com|1
FEBRUARY 2016|123456700000281|golf.skysports.com|27
FEBRUARY 2016|123456700000281|youtube.com|61
FEBRUARY 2016|123456700000282|citibank.com|48
FEBRUARY 2016|123456700000282|time.com|14
FEBRUARY 2016|123456700000282|barnesandnoble.com|97
FEBRUARY 2016|123456700000282|newyorktimes.com|90
FEBRUARY 2016|123456700000282|barnesandnoble.com|63
FEBRUARY 2016|123456700000283|facebook.com|78
FEBRUARY 2016|123456700000283|sport.cnn.com|15
FEBRUARY 2016|123456700000283|newscientist.com|53
FEBRUARY 2016|123456700000283|news.bbc.com|48
FEBRUARY 2016|123456700000283|sport.cnn.com|67
FEBRUARY 2016|123456700000284|citibank.com|79
FEBRUARY 2016|123456700000284|news.bbc.com|45
FEBRUARY 2016|123456700000284|facebook.com|9
FEBRUARY 2016|123456700000284|golf.skysports.com|10
FEBRUARY 2016|123456700000284|news.bbc.com|18
FEBRUARY 2016|123456700000285|facebook.com|67
FEBRUARY 2016|123456700000285|barnesandnoble.com|41
FEBRUARY 2016|123456700000285|golf.skysports.com|41
FEBRUARY 2016|123456700000285|sport.cnn.com|36
FEBRUARY 2016|123456700000285|sport.cnn.com|72
FEBRUARY 2016|123456700000286|newyorktimes.com|3
FEBRUARY 2016|123456700000286|newscientist.com|48
FEBRUARY 2016|123456700000286|easyodds.com|66
FEBRUARY 2016|123456700000286|newyorktimes.com|19
FEBRUARY 2016|123456700000286|facebook.com|81
FEBRUARY 2016|123456700000287|easyodds.com|97
FEBRUARY 2016|123456700000287|sport.cnn.com|85
FEBRUARY 2016|123456700000287|barnesandnoble.com|40
FEBRUARY 2016|123456700000287|citibank.com|12
FEBRUARY 2016|123456700000287|easyodds.com|30
FEBRUARY 2016|123456700000288|twitter.com|10
FEBRUARY 2016|123456700000288|citibank.com|19
FEBRUARY 2016|123456700000288|facebook.com|54
FEBRUARY 2016|123456700000288|barnesandnoble.com|19
FEBRUARY 2016|123456700000288|youtube.com|9
FEBRUARY 2016|123456700000289|twitter.com|67
FEBRUARY 2016|123456700000289|newyorktimes.com|74
FEBRUARY 2016|123456700000289|golf.skysports.com|47
FEBRUARY 2016|123456700000289|sport.cnn.com|58
FEBRUARY 2016|123456700000289|golf.skysports.com|41
FEBRUARY 2016|123456700000290|time.com|6
FEBRUARY 2016|123456700000290|newscientist.com|38
FEBRUARY 2016|123456700000290|easyodds.com|75
FEBRUARY 2016|123456700000290|sport.cnn.com|57
FEBRUARY 2016|123456700000290|citibank.com|73
FEBRUARY 2016|123456700000291|easyodds.com|95
FEBRUARY 2016|123456700000291|twitter.com|7
FEBRUARY 2016|123456700000291|twitter.com|73
FEBRUARY 2016|123456700000291|facebook.com|15
FEBRUARY 2016|123456700000291|youtube.com|52
FEBRUARY 2016|123456700000292|citibank.com|89
FEBRUARY 2016|123456700000292|easyodds.com|83
FEBRUARY 2016|123456700000292|newyorktimes.com|69
FEBRUARY 2016|123456700000292|sport.cnn.com|65
FEBRUARY 2016|123456700000292|newyorktimes.com|46
FEBRUARY 2016|123456700000293|newyorktimes.com|97
FEBRUARY 2016|123456700000293|sport.cnn.com|71
FEBRUARY 2016|123456700000293|citibank.com|71
FEBRUARY 2016|123456700000293|newyorktimes.com|34
FEBRUARY 2016|123456700000293|newscientist.com|33
FEBRUARY 2016|123456700000294|golf.skysports.com|0
FEBRUARY 2016|123456700000294|twitter.com|65
FEBRUARY 2016|123456700000294|newscientist.com|45
FEBRUARY 2016|123456700000294|sport.cnn.com|31
FEBRUARY 2016|123456700000294|citibank.com|66
FEBRUARY 2016|123456700000295|barnesandnoble.com|65
FEBRUARY 2016|123456700000295|youtube.com|79
FEBRUARY 2016|123456700000295|youtube.com|63
FEBRUARY 2016|123456700000295|twitter.com|66
FEBRUARY 2016|123456700000295|citibank.com|62
FEBRUARY 2016|123456700000296|citibank.com|73
FEBRUARY 2016|123456700000296|citibank.com|51
FEBRUARY 2016|123456700000296|sport.cnn.com|39
FEBRUARY 2016|123456700000296|easyodds.com|74
FEBRUARY 2016|123456700000296|easyodds.com|82
FEBRUARY 2016|123456700000297|barnesandnoble.com|58
FEBRUARY 2016|123456700000297|time.com|34
FEBRUARY 2016|123456700000297|barnesandnoble.com|76
FEBRUARY 2016|123456700000297|news.bbc.com|55
FEBRUARY 2016|123456700000297|golf.skysports.com|24
FEBRUARY 2016|123456700000298|time.com|73
FEBRUARY 2016|123456700000298|barnesandnoble.com|82
FEBRUARY 2016|123456700000298|easyodds.com|13
FEBRUARY 2016|123456700000298|easyodds.com|14
FEBRUARY 2016|123456700000298|facebook.com|6
FEBRUARY 2016|123456700000299|barnesandnoble.com|20
FEBRUARY 2016|123456700000299|citibank.com|37
FEBRUARY 2016|123456700000299|facebook.com|46
FEBRUARY 2016|123456700000299|barnesandnoble.com|8
FEBRUARY 2016|123456700000299|sport.cnn.com|26
FEBRUARY 2016|123456700000300|facebook.com|82
FEBRUARY 2016|123456700000300|youtube.com|39
FEBRUARY 2016|123456700000300|easyodds.com|76
FEBRUARY 2016|123456700000300|golf.skysports.com|83
FEBRUARY 2016|123456700000300|news.bbc.com|3
FEBRUARY 2016|123456700000301|easyodds.com|58
FEBRUARY 2016|123456700000301|newyorktimes.com|92
FEBRUARY 2016|123456700000301|citibank.com|30
FEBRUARY 2016|123456700000301|newyorktimes.com|47
FEBRUARY 2016|123456700000301|barnesandnoble.com|30
FEBRUARY 2016|123456700000302|twitter.com|4
FEBRUARY 2016|123456700000302|news.bbc.com|7
FEBRUARY 2016|123456700000302|facebook.com|11
FEBRUARY 2016|123456700000302|newscientist.com|65
FEBRUARY 2016|123456700000302|barnesandnoble.com|75
FEBRUARY 2016|123456700000303|sport.cnn.com|16
FEBRUARY 2016|123456700000303|newscientist.com|10
FEBRUARY 2016|123456700000303|facebook.com|91
FEBRUARY 2016|123456700000303|golf.skysports.com|45
FEBRUARY 2016|123456700000303|twitter.com|48
FEBRUARY 2016|123456700000304|time.com|88
FEBRUARY 2016|123456700000304|newyorktimes.com|74
FEBRUARY 2016|123456700000304|easyodds.com|52
FEBRUARY 2016|123456700000304|sport.cnn.com|8
FEBRUARY 2016|123456700000304|facebook.com|13
FEBRUARY 2016|123456700000305|facebook.com|63
FEBRUARY 2016|123456700000305|time.com|46
FEBRUARY 2016|123456700000305|citibank.com|97
FEBRUARY 2016|123456700000305|golf.skysports.com|75
FEBRUARY 2016|123456700000305|golf.skysports.com|60
FEBRUARY 2016|123456700000306|twitter.com|54
FEBRUARY 2016|123456700000306|twitter.com|40
FEBRUARY 2016|123456700000306|newyorktimes.com|55
FEBRUARY 2016|123456700000306|facebook.com|16
FEBRUARY 2016|123456700000306|golf.skysports.com|72
FEBRUARY 2016|123456700000307|twitter.com|73
FEBRUARY 2016|123456700000307|facebook.com|21
FEBRUARY 2016|123456700000307|twitter.com|48
FEBRUARY 2016|123456700000307|barnesandnoble.com|14
FEBRUARY 2016|123456700000307|citibank.com|69
FEBRUARY 2016|123456700000308|time.com|9
FEBRUARY 2016|123456700000308|citibank.com|53
FEBRUARY 2016|123456700000308|golf.skysports.com|1
FEBRUARY 2016|123456700000308|easyodds.com|59
FEBRUARY 2016|123456700000308|barnesandnoble.com|64
FEBRUARY 2016|123456700000309|sport.cnn.com|81
FEBRUARY 2016|123456700000309|newscientist.com|90
FEBRUARY 2016|123456700000309|sport.cnn.com|37
FEBRUARY 2016|123456700000309|newscientist.com|88
FEBRUARY 2016|123456700000309|time.com|10
FEBRUARY 2016|123456700000310|twitter.com|21
FEBRUARY 2016|123456700000310|facebook.com|30
FEBRUARY 2016|123456700000310|newyorktimes.com|97
FEBRUARY 2016|123456700000310|time.com|93
FEBRUARY 2016|123456700000310|youtube.com|22
FEBRUARY 2016|123456700000311|newyorktimes.com|75
FEBRUARY 2016|123456700000311|news.bbc.com|1
FEBRUARY 2016|123456700000311|newyorktimes.com|41
FEBRUARY 2016|123456700000311|newscientist.com|98
FEBRUARY 2016|123456700000311|easyodds.com|95
FEBRUARY 2016|123456700000312|citibank.com|53
FEBRUARY 2016|123456700000312|youtube.com|4
FEBRUARY 2016|123456700000312|time.com|96
FEBRUARY 2016|123456700000312|citibank.com|99
FEBRUARY 2016|123456700000312|time.com|55
FEBRUARY 2016|123456700000313|golf.skysports.com|68
FEBRUARY 2016|123456700000313|youtube.com|40
FEBRUARY 2016|123456700000313|newscientist.com|79
FEBRUARY 2016|123456700000313|news.bbc.com|21
FEBRUARY 2016|123456700000313|time.com|31
FEBRUARY 2016|123456700000314|facebook.com|47
FEBRUARY 2016|123456700000314|sport.cnn.com|16
FEBRUARY 2016|123456700000314|youtube.com|40
FEBRUARY 2016|123456700000314|sport.cnn.com|1
FEBRUARY 2016|123456700000314|news.bbc.com|76
FEBRUARY 2016|123456700000315|twitter.com|10
FEBRUARY 2016|123456700000315|citibank.com|81
FEBRUARY 2016|123456700000315|newyorktimes.com|76
FEBRUARY 2016|123456700000315|sport.cnn.com|91
FEBRUARY 2016|123456700000315|twitter.com|81
FEBRUARY 2016|123456700000316|newyorktimes.com|53
FEBRUARY 2016|123456700000316|newyorktimes.com|19
FEBRUARY 2016|123456700000316|barnesandnoble.com|98
FEBRUARY 2016|123456700000316|citibank.com|89
FEBRUARY 2016|123456700000316|sport.cnn.com|94
FEBRUARY 2016|123456700000317|youtube.com|17
FEBRUARY 2016|123456700000317|news.bbc.com|34
FEBRUARY 2016|123456700000317|newscientist.com|3
FEBRUARY 2016|123456700000317|easyodds.com|92
FEBRUARY 2016|123456700000317|time.com|96
FEBRUARY 2016|123456700000318|twitter.com|67
FEBRUARY 2016|123456700000318|newscientist.com|1
FEBRUARY 2016|123456700000318|facebook.com|36
FEBRUARY 2016|123456700000318|time.com|27
FEBRUARY 2016|123456700000318|golf.skysports.com|82
FEBRUARY 2016|123456700000319|news.bbc.com|87
FEBRUARY 2016|123456700000319|citibank.com|21
FEBRUARY 2016|123456700000319|barnesandnoble.com|47
FEBRUARY 2016|123456700000319|facebook.com|72
FEBRUARY 2016|123456700000319|newyorktimes.com|92
FEBRUARY 2016|123456700000320|easyodds.com|51
FEBRUARY 2016|123456700000320|facebook.com|78
FEBRUARY 2016|123456700000320|easyodds.com|31
FEBRUARY 2016|123456700000320|youtube.com|40
FEBRUARY 2016|123456700000320|citibank.com|62
FEBRUARY 2016|123456700000321|newscientist.com|58
FEBRUARY 2016|123456700000321|newscientist.com|82
FEBRUARY 2016|123456700000321|barnesandnoble.com|4
FEBRUARY 2016|123456700000321|youtube.com|46
FEBRUARY 2016|123456700000321|time.com|91
FEBRUARY 2016|123456700000322|youtube.com|82
FEBRUARY 2016|123456700000322|youtube.com|98
FEBRUARY 2016|123456700000322|citibank.com|91
FEBRUARY 2016|123456700000322|youtube.com|63
FEBRUARY 2016|123456700000322|facebook.com|8
FEBRUARY 2016|123456700000323|facebook.com|43
FEBRUARY 2016|123456700000323|golf.skysports.com|66
FEBRUARY 2016|123456700000323|sport.cnn.com|4
FEBRUARY 2016|123456700000323|news.bbc.com|34
FEBRUARY 2016|123456700000323|sport.cnn.com|73
FEBRUARY 2016|123456700000324|newyorktimes.com|85
FEBRUARY 2016|123456700000324|easyodds.com|37
FEBRUARY 2016|123456700000324|barnesandnoble.com|70
FEBRUARY 2016|123456700000324|time.com|66
FEBRUARY 2016|123456700000324|twitter.com|5
FEBRUARY 2016|123456700000325|golf.skysports.com|96
FEBRUARY 2016|123456700000325|newscientist.com|11
FEBRUARY 2016|123456700000325|news.bbc.com|83
FEBRUARY 2016|123456700000325|youtube.com|86
FEBRUARY 2016|123456700000325|newyorktimes.com|85
FEBRUARY 2016|123456700000326|newscientist.com|87
FEBRUARY 2016|123456700000326|news.bbc.com|33
FEBRUARY 2016|123456700000326|news.bbc.com|51
FEBRUARY 2016|123456700000326|facebook.com|49
FEBRUARY 2016|123456700000326|easyodds.com|67
FEBRUARY 2016|123456700000327|facebook.com|66
FEBRUARY 2016|123456700000327|newyorktimes.com|11
FEBRUARY 2016|123456700000327|easyodds.com|43
FEBRUARY 2016|123456700000327|youtube.com|70
FEBRUARY 2016|123456700000327|news.bbc.com|43
FEBRUARY 2016|123456700000328|facebook.com|76
FEBRUARY 2016|123456700000328|easyodds.com|78
FEBRUARY 2016|123456700000328|time.com|4
FEBRUARY 2016|123456700000328|twitter.com|40
FEBRUARY 2016|123456700000328|golf.skysports.com|49
FEBRUARY 2016|123456700000329|facebook.com|43
FEBRUARY 2016|123456700000329|newyorktimes.com|36
FEBRUARY 2016|123456700000329|time.com|61
FEBRUARY 2016|123456700000329|time.com|82
FEBRUARY 2016|123456700000329|newyorktimes.com|48
FEBRUARY 2016|123456700000330|barnesandnoble.com|74
FEBRUARY 2016|123456700000330|newyorktimes.com|81
FEBRUARY 2016|123456700000330|golf.skysports.com|27
FEBRUARY 2016|123456700000330|time.com|8
FEBRUARY 2016|123456700000330|newscientist.com|91
FEBRUARY 2016|123456700000331|youtube.com|15
FEBRUARY 2016|123456700000331|golf.skysports.com|67
FEBRUARY 2016|123456700000331|newscientist.com|3
FEBRUARY 2016|123456700000331|youtube.com|37
FEBRUARY 2016|123456700000331|newscientist.com|85
FEBRUARY 2016|123456700000332|youtube.com|39
FEBRUARY 2016|123456700000332|easyodds.com|78
FEBRUARY 2016|123456700000332|youtube.com|48
FEBRUARY 2016|123456700000332|easyodds.com|57
FEBRUARY 2016|123456700000332|twitter.com|12
FEBRUARY 2016|123456700000333|newscientist.com|98
FEBRUARY 2016|123456700000333|easyodds.com|14
FEBRUARY 2016|123456700000333|citibank.com|14
FEBRUARY 2016|123456700000333|youtube.com|12
FEBRUARY 2016|123456700000333|newyorktimes.com|2
